ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Cus_weekday,Dt_Cus_month,Dt_Cus_quarter,Dt_Cus_year,Membership_day,Total_children,Total_Mnt,Total_purchases,Total_accepted_cpm,Living_Status,Family_size,Age,Cluster No.
9576,PhD,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,5,11,4,2013,399,1,159,11,0,Together,3,32,3
6906,Master,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,2,3,1,2013,640,0,1024,18,4,Single,1,61,0
7419,Master,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,2,4,2,2014,227,1,35,7,0,Single,2,46,4
3170,Master,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,5,8,3,2013,462,0,1042,15,0,Together,2,57,2
8527,Master,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,4,7,3,2013,512,2,395,19,0,Together,4,49,1
7872,PhD,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,6,12,4,2012,727,0,557,23,4,Together,2,39,0
9931,PhD,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,0,6,2,2014,166,2,9,15,0,Together,4,51,3
10595,Graduation,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,2,8,3,2013,486,0,69,6,0,Together,2,24,4
4609,PhD,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,5,11,4,2014,35,1,486,18,0,Together,3,48,1
5010,Graduation,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,6,2,1,2014,307,1,34,6,0,Single,2,26,4
4427,2n Cycle,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,1,9,3,2012,809,0,1365,28,3,Single,1,19,0
11148,Graduation,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,6,5,2,2013,566,1,13,4,0,Together,3,39,3
1168,PhD,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0,10,4,2012,768,0,1401,21,0,Together,2,36,2
9595,Graduation,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,4,11,4,2013,400,0,1574,14,1,Together,2,53,2
10163,PhD,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,2,10,4,2013,423,0,1323,20,1,Single,1,30,0
2886,Master,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,6,12,4,2013,363,1,1217,32,2,Single,2,43,2
6710,Master,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,5,11,4,2012,749,3,103,7,0,Single,4,63,3
5316,Master,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,6,4,2,2013,608,0,84,7,0,Together,2,38,4
9029,PhD,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,5,1,1,2013,679,0,1536,23,0,Together,2,42,2
521,Graduation,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,1,9,3,2012,809,1,581,18,0,Together,3,29,1
1459,PhD,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,2,7,3,2012,878,1,928,14,0,Together,3,48,1
10241,2n Cycle,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,6,12,4,2013,356,0,14,4,0,Single,1,39,4
1630,Graduation,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,0,7,3,2013,516,1,424,15,0,Single,2,35,4
3254,Graduation,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,0,10,4,2013,418,1,960,14,0,Together,3,43,2
9064,Graduation,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1,9,3,2012,816,0,1555,20,2,Together,2,32,0
3678,Graduation,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,1,7,3,2012,879,2,656,29,2,Single,3,41,1
4227,Master,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,6,6,2,2013,545,2,55,9,0,Together,4,46,3
9467,Graduation,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,2,11,4,2014,31,1,20,5,0,Single,2,30,4
8486,Master,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,1,1,1,2012,1061,1,367,17,0,Together,3,43,1
2186,2n Cycle,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,4,10,4,2014,64,0,2257,22,4,Together,2,37,0
3286,PhD,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,4,1,1,2014,337,1,42,7,0,Single,2,47,4
8602,Graduation,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,4,12,4,2013,365,1,1049,26,0,Single,2,50,2
3722,Graduation,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,2,4,2,2014,234,2,48,7,0,Single,3,42,4
6715,PhD,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,4,2,1,2013,673,1,685,25,0,Single,2,66,1
4796,Graduation,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,5,4,2,2014,231,1,39,5,0,Single,2,62,4
9612,2n Cycle,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,2,7,3,2014,157,0,43,5,0,Single,1,27,4
3766,Master,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,3,8,3,2012,842,0,835,21,1,Single,1,55,2
1399,Graduation,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1,1,1,2014,319,0,1515,20,1,Together,2,56,0
1570,PhD,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1,2,1,2013,655,1,1039,26,0,Together,3,63,2
3426,Graduation,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,0,7,3,2013,509,1,1596,26,0,Single,2,39,2
3074,PhD,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,0,10,4,2012,782,0,1828,18,1,Together,2,30,2
8341,PhD,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,2,4,2,2014,220,1,34,6,2,Together,3,45,4
5180,PhD,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,4,4,2,2014,232,1,149,10,0,Single,2,46,4
6461,Master,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,6,5,2,2013,566,1,946,23,1,Single,2,45,2
7679,PhD,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,5,2,2014,201,0,28,6,0,Single,1,29,4
10702,Graduation,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,6,3,1,2012,1000,1,450,17,0,Single,2,30,1
7505,PhD,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,6,1,1,2014,321,2,46,5,0,Together,4,57,3
5113,PhD,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,3,7,3,2013,513,0,1702,16,2,Single,1,43,0
10858,Graduation,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,0,9,3,2013,453,2,820,25,0,Together,4,39,1
2961,Graduation,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,1,2,1,2013,648,1,382,15,1,Together,3,32,1
2747,PhD,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,4,8,3,2012,827,0,2126,20,0,Together,2,26,2
3010,Master,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2,2,1,2014,304,0,2069,20,3,Together,2,25,0
5790,Graduation,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,6,1,1,2013,678,1,72,7,0,Together,3,29,3
6892,Graduation,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,3,3,1,2014,275,1,732,28,2,Single,2,46,2
1743,Graduation,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,0,5,2,2014,194,0,801,11,0,Single,1,40,0
3578,Graduation,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,6,10,4,2013,412,1,236,12,0,Single,2,65,4
8462,Basic,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,6,9,3,2012,818,1,80,5,1,Together,3,36,3
5558,PhD,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,0,3,1,2014,250,0,1685,15,1,Single,1,60,0
4619,PhD,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,2,5,2,2014,192,0,277,27,0,Single,1,69,2
8780,PhD,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,3,6,2,2013,541,1,507,18,0,Together,3,64,1
10789,PhD,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,5,2,1,2013,651,2,68,7,0,Together,4,50,3
10779,Graduation,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,6,4,2,2014,237,0,49,5,0,Single,1,31,4
5896,Master,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,1,3,1,2014,263,0,397,15,0,Together,2,27,4
2337,Graduation,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,3,10,4,2013,408,1,39,9,0,Single,2,43,4
10951,Graduation,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,5,1,1,2014,315,1,306,14,1,Together,3,46,4
544,Graduation,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,1,11,4,2013,396,0,976,14,0,Together,2,60,2
17,PhD,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,6,6,2,2013,545,1,1028,28,0,Together,3,43,1
10680,Graduation,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,4,5,2,2014,218,1,70,7,0,Together,3,28,4
3265,Graduation,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,1,3,1,2013,627,0,46,5,0,Together,2,55,4
5623,Master,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,3,9,3,2013,436,1,51,5,1,Together,3,34,3
5832,2n Cycle,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,6,4,2,2014,230,0,1263,21,0,Together,2,54,0
5544,Graduation,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,3,10,4,2012,786,1,1490,22,1,Single,2,44,2
6417,Master,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,6,10,4,2012,783,0,1564,24,0,Together,2,43,2
5831,Graduation,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,2,8,3,2012,836,1,1815,18,3,Together,3,47,2
7101,PhD,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,4,1,1,2013,680,1,1198,31,0,Single,2,51,2
10176,Graduation,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,4,8,3,2012,834,1,416,23,3,Single,2,46,2
2326,Graduation,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,5,2,1,2013,658,0,85,6,0,Together,2,24,4
4385,PhD,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,4,5,2,2013,554,1,47,8,0,Single,2,33,4
2929,Graduation,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,2,2,1,2013,654,0,137,8,0,Single,1,38,4
10686,PhD,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,2,12,4,2012,710,2,21,4,0,Together,4,49,3
2546,2n Cycle,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,6,6,2,2014,167,1,70,6,0,Single,2,37,4
3283,2n Cycle,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,6,1,1,2014,321,1,909,22,0,Together,3,42,2
3138,Graduation,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,5,10,4,2012,777,0,1676,22,5,Single,1,58,0
4994,Master,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,3,1,1,2013,695,0,1735,26,1,Single,1,71,0
7966,Graduation,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,3,8,3,2013,492,2,1191,30,0,Single,3,55,2
3112,Master,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,3,5,2,2013,576,1,24,5,0,Together,3,37,3
10872,PhD,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,4,11,4,2012,743,1,1182,20,2,Together,3,45,1
2181,Graduation,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,6,6,2,2013,531,0,1280,14,0,Together,2,44,2
1867,Graduation,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1,11,4,2012,753,0,1336,19,1,Single,1,57,2
1518,Master,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,0,6,2,2013,537,2,749,24,0,Together,4,49,1
5734,PhD,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,2,11,4,2013,381,2,91,7,0,Together,4,40,3
2878,PhD,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,5,9,3,2013,434,1,414,15,0,Together,3,67,1
1458,Master,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,1,7,3,2014,158,1,44,9,0,Together,3,32,3
7007,Master,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,5,1,1,2014,336,2,63,8,0,Together,4,46,3
6200,Graduation,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,6,8,3,2013,489,1,901,23,0,Together,3,63,2
1403,2n Cycle,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,5,6,2,2012,910,2,38,6,0,Together,4,39,3
4827,PhD,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,3,10,4,2013,429,1,455,20,1,Single,2,58,2
6250,PhD,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,0,11,4,2012,747,1,775,24,1,Single,2,65,1
9291,Master,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,6,3,1,2014,258,1,15,4,0,Together,3,55,4
2478,Graduation,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,5,8,3,2013,462,1,38,6,0,Together,3,41,3
1139,PhD,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,0,6,2,2014,187,0,1512,22,4,Together,2,30,0
5138,Graduation,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,0,1,1,2013,691,1,43,5,0,Together,3,64,3
5393,Graduation,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,6,7,3,2012,881,1,42,5,0,Single,2,37,4
10413,Graduation,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,4,4,2,2014,225,0,1089,23,0,Together,2,30,0
5015,Master,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,4,9,3,2012,813,1,162,9,0,Together,3,38,3
10868,Graduation,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,6,6,2,2013,552,0,1272,19,0,Single,1,63,2
10676,Graduation,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,5,2,1,2012,1029,0,1173,20,1,Together,2,32,2
2495,Master,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,4,6,2,2014,169,1,816,22,0,Together,3,40,2
7842,Graduation,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,6,3,1,2013,615,2,74,9,0,Single,3,46,3
9955,Graduation,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0,12,4,2013,369,1,134,9,0,Together,3,60,3
6663,PhD,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,2,8,3,2013,486,0,157,9,0,Single,1,74,4
2162,Graduation,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,2,9,3,2013,444,1,561,18,0,Together,3,38,1
3434,Graduation,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,4,12,4,2014,1,0,1336,19,0,Single,1,63,0
7919,PhD,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,0,8,3,2012,845,0,2092,23,1,Together,2,38,2
5626,PhD,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,5,11,4,2013,378,0,463,16,0,Single,1,50,4
6428,PhD,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,2,3,1,2014,276,0,1130,17,0,Single,1,64,0
8514,Graduation,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,4,1,1,2014,323,1,20,5,0,Together,3,38,4
10448,Graduation,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,0,10,4,2012,775,1,377,18,1,Single,2,58,1
2109,Graduation,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1,4,2,2013,592,0,1544,28,2,Single,1,24,0
7530,PhD,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,5,7,3,2014,154,2,138,10,0,Single,3,64,4
8925,Master,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,3,3,1,2013,639,1,1012,26,0,Together,3,49,2
3009,PhD,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,5,9,3,2013,455,0,1766,15,4,Single,1,52,0
6355,Graduation,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,1,6,2,2014,172,2,45,9,0,Together,4,36,3
3517,Graduation,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,2,6,2,2013,549,2,161,10,1,Single,3,62,4
1158,Graduation,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,3,5,2,2014,219,1,144,8,0,Single,2,48,4
6203,Graduation,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,5,8,3,2013,469,0,1734,26,0,Together,2,67,2
7165,Graduation,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,1,10,4,2013,410,1,823,22,0,Together,3,42,1
3595,Graduation,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,4,2,1,2014,281,1,1138,28,0,Together,3,51,2
8537,Graduation,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,2,2,1,2013,647,0,1429,21,2,Single,1,65,0
4331,Master,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,3,1,1,2014,317,0,1371,21,2,Together,2,36,0
6281,Graduation,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,3,2,1,2013,660,1,982,16,1,Single,2,48,2
4338,Graduation,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,1,3,1,2014,256,1,44,5,1,Single,2,31,4
2452,Graduation,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1,1,1,2013,704,2,318,17,1,Together,4,43,1
9507,Graduation,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,3,7,3,2013,520,1,434,16,0,Together,3,39,1
8360,2n Cycle,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,3,7,3,2013,513,2,198,12,0,Together,4,43,3
10311,Graduation,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,4,5,2,2013,575,1,359,25,0,Together,3,45,1
5117,2n Cycle,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,2,2,1,2012,1032,0,576,18,0,Together,2,51,2
4867,PhD,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,4,9,3,2013,442,2,88,11,0,Single,3,46,3
9289,Graduation,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,5,10,4,2014,63,1,63,6,1,Together,3,35,4
10913,Master,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,5,5,2,2012,938,1,27,4,2,Single,2,30,4
3032,Graduation,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,2,2,1,2013,647,1,193,11,0,Together,3,30,3
8524,PhD,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,9,3,2012,809,1,101,9,1,Single,2,40,4
3334,Graduation,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,1,12,4,2014,4,0,2211,21,2,Together,2,63,0
4470,Master,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,6,10,4,2013,426,1,140,8,0,Together,3,52,3
1406,Graduation,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,0,12,4,2013,369,2,415,22,0,Single,3,39,1
8619,Graduation,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,12,4,2012,712,1,22,4,0,Together,3,57,3
10821,Graduation,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,6,6,2,2013,552,2,263,16,0,Together,4,36,3
4552,Graduation,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,5,6,2,2013,532,0,393,12,0,Together,2,23,4
898,Graduation,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,0,10,4,2013,411,1,147,10,0,Together,3,28,3
9797,Graduation,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,6,4,2,2014,237,1,443,16,0,Together,3,58,1
10949,PhD,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,0,12,4,2013,355,0,1958,19,2,Single,1,51,0
8212,Master,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,3,3,1,2013,618,1,174,10,0,Together,3,43,3
6248,Master,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,3,10,4,2013,415,0,2217,27,2,Single,1,67,0
10164,Graduation,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1,3,1,2014,277,1,1691,16,2,Single,2,56,0
4547,Graduation,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,2,4,2,2013,598,2,25,6,0,Together,4,54,3
6815,2n Cycle,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,4,5,2,2014,197,0,809,21,4,Together,2,34,0
4122,Graduation,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,2,8,3,2012,829,0,895,16,2,Together,2,39,2
10841,PhD,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,1,12,4,2012,711,1,484,18,0,Together,3,39,1
5370,PhD,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,2,1,1,2013,689,1,413,18,1,Together,3,41,1
176,2n Cycle,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,5,2,1,2014,308,1,331,12,0,Single,2,34,4
4860,Graduation,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,5,8,3,2013,490,1,25,5,0,Single,2,44,4
10757,PhD,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,12,4,2013,347,1,13,4,0,Single,2,47,4
4023,Graduation,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,5,6,2,2012,910,1,115,10,1,Together,3,44,3
6679,Graduation,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,5,12,4,2014,0,0,16,4,0,Single,1,48,4
9923,Master,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2,9,3,2013,444,2,92,9,0,Single,3,42,3
7181,Graduation,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,3,7,3,2013,513,1,52,7,0,Together,3,37,3
3599,Graduation,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,0,11,4,2012,740,1,1464,23,0,Together,3,44,2
405,Graduation,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,2,2,1,2013,661,1,441,17,1,Single,2,50,4
6870,PhD,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,1,9,3,2013,445,1,283,12,0,Single,2,55,4
832,PhD,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,0,2,1,2014,306,1,747,23,0,Together,3,48,1
2002,Graduation,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0,5,2,2013,565,0,1870,17,0,Single,1,56,0
3657,Graduation,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,3,2,1,2013,660,1,165,11,0,Single,2,28,4
500,Graduation,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,5,6,2,2013,546,0,1941,24,4,Together,2,37,0
1951,Basic,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,6,1,1,2013,678,0,839,27,0,Together,2,33,2
